query_id,query_text,search_intent,user_id,timestamp,device_type
8906,Horror short drama,Entertainment,user_4797,2024-11-29 22:00:00,Tablet
8907,best Drama content,Social,user_1094,2024-11-18 16:00:00,Mobile
8908,best Horror content,Entertainment,user_4618,2024-12-20 04:00:00,Desktop
8909,Thriller short drama,Social,user_2002,2025-01-13 19:00:00,Desktop
8910,video short drama,Transactional,user_4321,2024-08-17 16:00:00,Desktop
8911,Action short drama,Navigational,user_3248,2024-06-09 16:00:00,Mobile
8912,watch Fantasy online,Informational,user_92,2024-08-05 14:00:00,Mobile
8913,Romance short drama,Transactional,user_3173,2024-09-04 04:00:00,Mobile
8914,best short drama content,Transactional,user_3705,2024-08-22 12:00:00,Desktop
8915,top rated Fantasy series,Social,user_1162,2024-12-11 10:00:00,Desktop
8916,top rated Sci-Fi series,Informational,user_3915,2024-12-11 18:00:00,Desktop
8917,content short drama,Entertainment,user_3132,2025-01-15 21:00:00,Desktop
8918,Sci-Fi short drama,Social,user_3290,2024-07-15 20:00:00,Mobile
8919,top rated video series,Social,user_3222,2024-05-18 05:00:00,Desktop
8920,best Thriller content,Entertainment,user_958,2024-10-11 03:00:00,Mobile
8921,watch Action online,Navigational,user_2985,2024-08-22 20:00:00,Desktop
8922,best video content,Entertainment,user_1433,2025-02-19 06:00:00,Desktop
8923,top rated Sci-Fi series,Transactional,user_2929,2025-01-27 17:00:00,Mobile
8924,best video content,Informational,user_4289,2024-04-29 04:00:00,Desktop
8925,watch Romance online,Navigational,user_4744,2024-07-20 12:00:00,Desktop
8926,Action short drama,Social,user_3673,2024-03-15 02:00:00,Mobile
8927,Romance short drama,Transactional,user_1502,2024-10-14 14:00:00,Mobile
8928,watch short drama online,Social,user_4141,2024-02-23 09:00:00,Mobile
8929,top rated Horror series,Social,user_1152,2025-02-17 17:00:00,Desktop
8930,best Fantasy content,Informational,user_1370,2024-12-30 23:00:00,Mobile
8931,best short drama content,Entertainment,user_3284,2024-01-25 22:00:00,Tablet
8932,watch video online,Entertainment,user_3530,2024-03-19 09:00:00,Tablet
8933,top rated Thriller series,Social,user_381,2024-09-04 23:00:00,Mobile
8934,Comedy short drama,Transactional,user_4484,2024-10-01 06:00:00,Mobile
8935,top rated Sci-Fi series,Entertainment,user_28,2024-01-27 11:00:00,Mobile
8936,content short drama,Navigational,user_3623,2024-11-04 23:00:00,Desktop
8937,watch short drama online,Social,user_2396,2024-05-24 14:00:00,Mobile
8938,watch Action online,Social,user_1951,2024-04-19 21:00:00,Desktop
8939,watch Drama online,Transactional,user_4105,2024-11-08 03:00:00,Desktop
8940,top rated Fantasy series,Transactional,user_3535,2025-01-15 03:00:00,Mobile
8941,Fantasy short drama,Informational,user_2866,2024-12-18 02:00:00,Desktop
8942,Comedy short drama,Entertainment,user_4375,2024-02-17 18:00:00,Mobile
8943,Romance short drama,Navigational,user_3341,2024-02-07 04:00:00,Desktop
8944,watch Fantasy online,Informational,user_291,2024-07-25 11:00:00,Desktop
8945,best content content,Transactional,user_3859,2024-09-18 00:00:00,Mobile
8946,watch Action online,Social,user_4627,2024-01-20 23:00:00,Tablet
8947,Sci-Fi short drama,Entertainment,user_2236,2024-12-27 03:00:00,Desktop
8948,short drama short drama,Navigational,user_2072,2025-02-01 23:00:00,Tablet
8949,watch Comedy online,Transactional,user_2822,2025-01-05 14:00:00,Tablet
8950,top rated Drama series,Informational,user_4619,2025-01-08 11:00:00,Desktop
8951,top rated Romance series,Transactional,user_1368,2024-12-01 07:00:00,Tablet
8952,watch Sci-Fi online,Social,user_3804,2024-06-05 11:00:00,Mobile
8953,top rated video series,Social,user_563,2024-09-26 04:00:00,Mobile
8954,Drama short drama,Informational,user_1324,2024-05-27 13:00:00,Desktop
8955,Thriller short drama,Social,user_2160,2024-10-31 10:00:00,Mobile
8956,watch video online,Navigational,user_940,2024-12-17 05:00:00,Mobile
8957,watch short drama online,Navigational,user_1449,2024-11-30 13:00:00,Mobile
8958,short drama short drama,Navigational,user_1060,2024-12-28 19:00:00,Mobile
8959,watch Horror online,Entertainment,user_293,2024-09-08 06:00:00,Desktop
8960,top rated video series,Informational,user_624,2024-03-06 05:00:00,Mobile
8961,watch Fantasy online,Social,user_4714,2024-09-03 15:00:00,Tablet
8962,best Action content,Social,user_2709,2024-07-06 09:00:00,Mobile
8963,best video content,Social,user_2033,2024-10-18 04:00:00,Mobile
8964,top rated Romance series,Social,user_3736,2024-06-26 04:00:00,Tablet
8965,Thriller short drama,Entertainment,user_1276,2024-01-03 10:00:00,Mobile
8966,watch Fantasy online,Informational,user_4933,2024-02-12 15:00:00,Mobile
8967,short drama short drama,Navigational,user_762,2025-01-12 06:00:00,Mobile
8968,Romance short drama,Entertainment,user_1447,2024-03-01 02:00:00,Mobile
8969,watch Romance online,Social,user_1337,2024-08-12 21:00:00,Desktop
8970,Action short drama,Navigational,user_3940,2024-11-12 05:00:00,Desktop
8971,best content content,Transactional,user_3068,2024-05-19 15:00:00,Mobile
8972,top rated Romance series,Transactional,user_1092,2024-01-10 16:00:00,Mobile
8973,top rated Thriller series,Transactional,user_1344,2024-01-16 04:00:00,Desktop
8974,watch content online,Entertainment,user_3893,2025-01-10 10:00:00,Mobile
8975,top rated short drama series,Entertainment,user_3607,2024-03-02 03:00:00,Desktop
8976,Comedy short drama,Entertainment,user_820,2024-12-05 20:00:00,Mobile
8977,best Action content,Social,user_3591,2024-11-29 18:00:00,Desktop
8978,watch Comedy online,Navigational,user_3474,2024-05-10 15:00:00,Desktop
8979,best Fantasy content,Entertainment,user_1277,2024-03-03 23:00:00,Mobile
8980,watch Comedy online,Entertainment,user_2411,2024-01-08 11:00:00,Desktop
8981,best video content,Social,user_3037,2024-12-30 20:00:00,Tablet
8982,best Horror content,Transactional,user_4790,2024-10-25 14:00:00,Mobile
8983,best Sci-Fi content,Navigational,user_1651,2024-12-28 06:00:00,Tablet
8984,Romance short drama,Navigational,user_4548,2024-05-16 22:00:00,Mobile
8985,best content content,Social,user_596,2024-03-08 16:00:00,Mobile
8986,best Thriller content,Informational,user_2442,2024-07-25 22:00:00,Mobile
8987,Fantasy short drama,Entertainment,user_3302,2024-09-16 14:00:00,Mobile
8988,best Drama content,Navigational,user_879,2024-07-14 23:00:00,Mobile
8989,best Sci-Fi content,Transactional,user_1111,2024-09-21 18:00:00,Desktop
8990,watch Comedy online,Entertainment,user_2919,2024-11-01 00:00:00,Mobile
8991,top rated content series,Entertainment,user_1107,2024-07-28 20:00:00,Mobile
8992,top rated video series,Informational,user_2083,2024-06-04 07:00:00,Tablet
8993,watch content online,Entertainment,user_727,2024-03-15 05:00:00,Desktop
8994,watch Comedy online,Entertainment,user_586,2024-03-20 18:00:00,Desktop
8995,Drama short drama,Transactional,user_1652,2024-02-25 00:00:00,Mobile
8996,Horror short drama,Transactional,user_2067,2024-06-13 15:00:00,Mobile
8997,Comedy short drama,Informational,user_63,2025-01-18 13:00:00,Mobile
8998,Comedy short drama,Entertainment,user_1026,2024-09-15 18:00:00,Tablet
8999,top rated Drama series,Transactional,user_2653,2024-10-22 04:00:00,Mobile
9000,top rated Sci-Fi series,Entertainment,user_2597,2024-08-18 10:00:00,Mobile
9001,Horror short drama,Informational,user_902,2024-05-25 04:00:00,Desktop
9002,Horror short drama,Social,user_3142,2024-04-26 09:00:00,Desktop
9003,Horror short drama,Navigational,user_178,2024-01-10 18:00:00,Tablet
9004,top rated Sci-Fi series,Transactional,user_1264,2024-08-25 15:00:00,Desktop
9005,top rated Horror series,Navigational,user_1623,2024-10-30 03:00:00,Tablet
9006,Thriller short drama,Informational,user_775,2024-03-07 14:00:00,Mobile
9007,best content content,Social,user_2494,2024-05-10 10:00:00,Desktop
9008,top rated content series,Social,user_2797,2024-02-16 23:00:00,Mobile
9009,watch content online,Transactional,user_549,2024-06-13 09:00:00,Mobile
9010,top rated video series,Navigational,user_3982,2024-03-13 17:00:00,Desktop
9011,top rated Sci-Fi series,Navigational,user_2067,2024-12-11 06:00:00,Tablet
9012,best Romance content,Navigational,user_2308,2024-02-11 02:00:00,Desktop
9013,watch Romance online,Navigational,user_2601,2024-03-31 09:00:00,Mobile
9014,watch video online,Transactional,user_3105,2024-11-01 06:00:00,Mobile
9015,top rated Drama series,Transactional,user_2812,2024-12-12 18:00:00,Mobile
9016,top rated short drama series,Transactional,user_2413,2024-03-21 13:00:00,Mobile
9017,best Comedy content,Entertainment,user_1347,2024-04-19 20:00:00,Mobile
9018,content short drama,Navigational,user_4743,2024-04-15 22:00:00,Desktop
9019,watch video online,Social,user_3767,2024-01-19 15:00:00,Mobile
9020,best video content,Entertainment,user_2325,2024-10-08 08:00:00,Mobile
9021,video short drama,Navigational,user_289,2024-10-23 14:00:00,Desktop
9022,top rated Romance series,Entertainment,user_4798,2024-08-16 20:00:00,Desktop
9023,content short drama,Transactional,user_1044,2024-03-08 12:00:00,Desktop
9024,top rated Drama series,Navigational,user_3757,2024-02-17 09:00:00,Desktop
9025,best video content,Navigational,user_760,2025-02-01 08:00:00,Mobile
9026,Romance short drama,Navigational,user_3616,2025-02-12 01:00:00,Desktop
9027,top rated Drama series,Entertainment,user_1823,2024-03-25 08:00:00,Desktop
9028,Fantasy short drama,Entertainment,user_2128,2025-01-30 06:00:00,Desktop
9029,Drama short drama,Entertainment,user_4891,2025-01-23 14:00:00,Mobile
9030,Drama short drama,Navigational,user_2706,2024-09-20 06:00:00,Mobile
9031,watch video online,Navigational,user_3961,2024-11-05 23:00:00,Tablet
9032,watch Thriller online,Social,user_2120,2024-11-08 23:00:00,Tablet
9033,best Thriller content,Navigational,user_1109,2024-03-17 16:00:00,Mobile
9034,watch content online,Informational,user_1720,2024-04-29 04:00:00,Mobile
9035,Comedy short drama,Social,user_3750,2024-01-05 05:00:00,Desktop
9036,Fantasy short drama,Transactional,user_2390,2024-02-04 11:00:00,Tablet
9037,Horror short drama,Transactional,user_385,2025-01-01 05:00:00,Desktop
9038,Fantasy short drama,Transactional,user_3724,2024-03-28 02:00:00,Mobile
9039,best video content,Transactional,user_1789,2024-02-21 18:00:00,Desktop
9040,top rated Sci-Fi series,Entertainment,user_3543,2024-02-26 19:00:00,Desktop
9041,Horror short drama,Navigational,user_3376,2024-08-22 16:00:00,Desktop
9042,short drama short drama,Social,user_1350,2024-01-13 19:00:00,Tablet
9043,top rated Comedy series,Navigational,user_4807,2024-12-01 15:00:00,Desktop
9044,best short drama content,Entertainment,user_4025,2024-12-04 22:00:00,Mobile
9045,watch Drama online,Informational,user_2863,2024-10-22 15:00:00,Mobile
9046,Horror short drama,Social,user_2161,2025-01-27 02:00:00,Desktop
9047,watch video online,Social,user_576,2024-01-17 18:00:00,Mobile
9048,Romance short drama,Social,user_4765,2024-07-19 23:00:00,Mobile
9049,Drama short drama,Entertainment,user_979,2024-06-08 00:00:00,Mobile
9050,top rated Sci-Fi series,Navigational,user_4253,2024-04-25 12:00:00,Mobile
9051,watch Horror online,Informational,user_4787,2025-02-04 15:00:00,Desktop
9052,top rated content series,Informational,user_1537,2024-04-06 20:00:00,Mobile
9053,Thriller short drama,Social,user_1068,2024-01-09 18:00:00,Mobile
9054,watch short drama online,Transactional,user_2807,2024-12-16 23:00:00,Mobile
9055,Drama short drama,Entertainment,user_2356,2024-03-12 19:00:00,Mobile
9056,top rated Drama series,Social,user_2110,2025-01-10 23:00:00,Desktop
9057,watch Comedy online,Entertainment,user_1618,2024-01-12 05:00:00,Mobile
9058,Comedy short drama,Informational,user_2349,2024-04-24 15:00:00,Mobile
9059,top rated content series,Entertainment,user_4164,2024-07-05 22:00:00,Mobile
9060,Fantasy short drama,Social,user_1967,2024-04-11 02:00:00,Mobile
9061,best Fantasy content,Social,user_4721,2024-08-05 00:00:00,Mobile
9062,top rated Thriller series,Transactional,user_3247,2024-06-28 08:00:00,Mobile
9063,watch Action online,Informational,user_2851,2024-08-22 07:00:00,Mobile
9064,Thriller short drama,Entertainment,user_1722,2024-03-25 10:00:00,Mobile
9065,watch Comedy online,Transactional,user_4213,2024-02-29 13:00:00,Desktop
9066,top rated Drama series,Navigational,user_3967,2024-08-07 13:00:00,Mobile
9067,watch Fantasy online,Entertainment,user_4165,2024-01-12 02:00:00,Mobile
9068,best short drama content,Entertainment,user_4470,2025-01-04 20:00:00,Mobile
9069,best content content,Informational,user_2638,2024-08-20 02:00:00,Mobile
9070,Horror short drama,Entertainment,user_21,2024-02-12 01:00:00,Desktop
9071,best video content,Navigational,user_2649,2024-11-22 00:00:00,Mobile
9072,Drama short drama,Social,user_2464,2024-04-12 04:00:00,Desktop
9073,best video content,Informational,user_4105,2024-11-10 00:00:00,Mobile
9074,Comedy short drama,Transactional,user_80,2024-10-01 19:00:00,Mobile
9075,watch Action online,Transactional,user_2805,2024-11-11 19:00:00,Tablet
9076,best Action content,Entertainment,user_613,2024-05-29 02:00:00,Mobile
9077,top rated Horror series,Navigational,user_830,2024-07-10 13:00:00,Mobile
9078,best video content,Entertainment,user_761,2024-12-21 03:00:00,Mobile
9079,top rated Romance series,Informational,user_1856,2024-01-15 18:00:00,Mobile
9080,watch Horror online,Transactional,user_4891,2024-05-11 18:00:00,Mobile
9081,best Romance content,Social,user_1141,2024-07-22 02:00:00,Mobile
9082,Action short drama,Entertainment,user_739,2024-11-07 23:00:00,Desktop
9083,Action short drama,Informational,user_2727,2025-01-22 13:00:00,Desktop
9084,best Horror content,Transactional,user_4056,2024-10-10 10:00:00,Tablet
9085,Comedy short drama,Social,user_2619,2024-05-30 00:00:00,Mobile
9086,best Sci-Fi content,Social,user_2318,2024-02-08 09:00:00,Desktop
9087,watch Drama online,Transactional,user_4338,2024-06-16 21:00:00,Mobile
9088,Action short drama,Informational,user_2193,2024-02-08 04:00:00,Mobile
9089,watch short drama online,Entertainment,user_3089,2024-06-23 00:00:00,Desktop
9090,watch content online,Navigational,user_709,2024-06-01 15:00:00,Tablet
9091,watch content online,Transactional,user_4102,2024-05-14 01:00:00,Mobile
9092,watch short drama online,Navigational,user_980,2025-01-06 23:00:00,Mobile
9093,top rated Sci-Fi series,Transactional,user_854,2024-01-11 07:00:00,Tablet
9094,best Horror content,Navigational,user_2304,2025-02-04 01:00:00,Desktop
9095,top rated short drama series,Entertainment,user_3738,2025-01-17 09:00:00,Mobile
9096,watch video online,Entertainment,user_3135,2024-06-15 16:00:00,Mobile
9097,top rated Sci-Fi series,Social,user_4897,2024-01-06 02:00:00,Mobile
9098,video short drama,Informational,user_2876,2024-10-14 03:00:00,Desktop
9099,watch Drama online,Social,user_1920,2025-01-25 03:00:00,Desktop
9100,Horror short drama,Informational,user_4602,2024-03-16 16:00:00,Mobile
9101,watch Sci-Fi online,Social,user_1441,2024-02-20 20:00:00,Tablet
9102,Thriller short drama,Entertainment,user_1716,2024-11-21 09:00:00,Tablet
9103,Drama short drama,Entertainment,user_2671,2025-02-13 03:00:00,Mobile
9104,Horror short drama,Social,user_4257,2024-06-26 21:00:00,Mobile
9105,top rated Horror series,Navigational,user_1790,2024-05-20 10:00:00,Desktop
9106,watch Sci-Fi online,Transactional,user_1434,2024-05-21 00:00:00,Desktop
9107,Fantasy short drama,Informational,user_1156,2024-01-25 21:00:00,Desktop
9108,watch Fantasy online,Informational,user_1858,2024-11-16 03:00:00,Desktop
9109,best content content,Informational,user_3177,2024-12-15 18:00:00,Mobile
9110,top rated Romance series,Transactional,user_2460,2025-01-27 21:00:00,Mobile
9111,best Drama content,Informational,user_691,2024-12-10 18:00:00,Mobile
9112,best Romance content,Entertainment,user_2021,2024-10-24 10:00:00,Mobile
9113,Fantasy short drama,Social,user_1283,2024-01-23 06:00:00,Desktop
9114,watch Action online,Navigational,user_2454,2024-03-31 02:00:00,Mobile
9115,video short drama,Social,user_1840,2024-11-07 12:00:00,Mobile
9116,watch Thriller online,Entertainment,user_574,2024-09-13 02:00:00,Desktop
9117,top rated Thriller series,Navigational,user_4180,2025-02-04 13:00:00,Tablet
9118,top rated Romance series,Informational,user_852,2024-08-16 07:00:00,Desktop
9119,watch Romance online,Entertainment,user_1860,2024-07-27 09:00:00,Desktop
9120,watch short drama online,Entertainment,user_2164,2024-05-08 04:00:00,Mobile
9121,best Romance content,Social,user_4162,2024-11-29 04:00:00,Desktop
