query_id,content_id,relevance_score,judgment_source
10551,917,0,simulated
49623,9425,0,simulated
30338,1779,1,simulated
1469,331,1,simulated
24310,541,0,simulated
809,8681,3,simulated
24748,4494,0,simulated
6720,6928,3,simulated
16364,3683,0,simulated
28719,1680,2,simulated
28802,5533,3,simulated
43360,8661,3,simulated
37842,841,1,simulated
8013,3450,1,simulated
18030,5087,1,simulated
46661,4157,2,simulated
41018,933,4,simulated
47916,2833,4,simulated
768,3643,3,simulated
3896,9816,2,simulated
42969,3951,0,simulated
40098,7942,1,simulated
15333,800,0,simulated
14622,7455,4,simulated
11335,886,1,simulated
18175,3081,1,simulated
33654,7683,0,simulated
40503,4734,3,simulated
36675,2631,4,simulated
37261,3482,2,simulated
42499,9101,0,simulated
2074,9890,1,simulated
49465,299,4,simulated
6270,3745,3,simulated
17195,9892,1,simulated
26812,3274,2,simulated
6842,1860,0,simulated
43724,999,1,simulated
34801,8037,2,simulated
9700,5349,3,simulated
45506,5933,1,simulated
10763,8550,3,simulated
39898,7776,1,simulated
41557,9944,1,simulated
2148,9136,1,simulated
33384,41,3,simulated
33716,934,0,simulated
38446,7492,2,simulated
40635,4073,2,simulated
2014,1227,0,simulated
20082,1291,0,simulated
16875,6928,0,simulated
37756,9697,0,simulated
8734,9031,1,simulated
9480,8705,3,simulated
9826,2503,3,simulated
21305,3076,0,simulated
35695,6738,1,simulated
40051,4341,3,simulated
15636,2597,1,simulated
48616,1422,1,simulated
20761,1817,1,simulated
9491,1874,0,simulated
21253,3974,0,simulated
39755,7807,0,simulated
6863,8107,4,simulated
44928,5162,0,simulated
4424,3853,3,simulated
10451,2704,3,simulated
40928,554,3,simulated
34842,9921,0,simulated
22555,2693,1,simulated
49854,5152,4,simulated
31827,2346,4,simulated
42880,382,0,simulated
6826,608,4,simulated
43421,9495,4,simulated
12455,2278,2,simulated
24252,8132,3,simulated
20649,1350,3,simulated
40737,4827,2,simulated
24531,6125,2,simulated
12517,5395,0,simulated
47059,5548,4,simulated
40545,6647,1,simulated
8559,1830,3,simulated
8720,2988,0,simulated
4887,4486,1,simulated
28186,4064,1,simulated
37388,9712,0,simulated
21576,3664,0,simulated
46725,3838,1,simulated
43114,2465,0,simulated
39644,3840,1,simulated
10101,578,4,simulated
7857,2043,2,simulated
38170,2923,4,simulated
28805,8803,4,simulated
35791,3356,3,simulated
30989,171,4,simulated
44444,8720,3,simulated
10913,9305,2,simulated
38507,4455,0,simulated
47895,9433,2,simulated
22369,3709,1,simulated
1771,4469,0,simulated
12306,8679,3,simulated
9970,5485,2,simulated
12405,8598,0,simulated
8990,7214,0,simulated
35984,3360,0,simulated
44749,8919,4,simulated
39463,339,4,simulated
19361,9114,1,simulated
20122,4188,3,simulated
26288,7106,1,simulated
49905,5713,3,simulated
43430,6845,0,simulated
34161,686,0,simulated
6790,9757,0,simulated
27182,3826,0,simulated
14386,2703,1,simulated
17062,3772,1,simulated
106,2258,2,simulated
44248,7324,4,simulated
21138,6313,0,simulated
34715,1839,0,simulated
5545,9516,0,simulated
13276,2682,2,simulated
39754,4971,0,simulated
34551,20,0,simulated
19642,4329,1,simulated
6214,793,0,simulated
14486,7223,2,simulated
15606,3290,3,simulated
37638,2475,4,simulated
20391,1973,2,simulated
9868,4821,3,simulated
3982,1714,4,simulated
9494,909,1,simulated
5683,1201,2,simulated
5783,3553,3,simulated
29800,7292,2,simulated
41906,2908,1,simulated
16985,2679,0,simulated
45781,4302,1,simulated
22761,2644,0,simulated
25994,8036,2,simulated
1525,4116,4,simulated
49403,2120,2,simulated
26121,7763,2,simulated
79,3361,3,simulated
35892,8435,3,simulated
25474,430,2,simulated
39833,6431,0,simulated
45837,248,0,simulated
8418,4883,2,simulated
13363,8510,2,simulated
1210,5036,2,simulated
37922,717,2,simulated
4899,6822,2,simulated
18563,5937,1,simulated
10872,3339,4,simulated
7611,283,2,simulated
43846,5056,2,simulated
27383,9409,0,simulated
15792,2575,2,simulated
35313,3329,3,simulated
38291,7699,1,simulated
2371,5304,2,simulated
19666,1826,0,simulated
4711,3648,3,simulated
329,7946,0,simulated
46452,6332,2,simulated
38348,5799,1,simulated
20613,5869,0,simulated
45891,1090,2,simulated
6795,288,1,simulated
32889,9267,3,simulated
6750,5689,1,simulated
46532,2132,3,simulated
20609,5308,2,simulated
15451,2231,1,simulated
3676,9990,0,simulated
18461,2385,3,simulated
38412,4214,1,simulated
11561,4447,0,simulated
32464,210,1,simulated
31664,5353,2,simulated
48152,4220,1,simulated
3171,7147,1,simulated
33124,590,1,simulated
28811,8325,4,simulated
9719,3840,1,simulated
29,5121,2,simulated
47600,8532,2,simulated
17398,7554,0,simulated
43663,3307,0,simulated
41788,8174,3,simulated
45407,1637,1,simulated
47658,9994,3,simulated
2025,3319,2,simulated
38608,4933,1,simulated
13504,1466,0,simulated
10304,4888,1,simulated
17139,8667,1,simulated
25346,2360,0,simulated
29506,3450,2,simulated
1907,2276,0,simulated
40168,2001,2,simulated
7962,8972,2,simulated
26141,7509,4,simulated
12032,3530,4,simulated
15129,9278,2,simulated
15664,6649,3,simulated
34229,1472,2,simulated
15683,9203,0,simulated
15194,5977,4,simulated
28562,5788,1,simulated
43814,4954,1,simulated
7767,6541,3,simulated
29845,7763,4,simulated
29433,7266,4,simulated
29505,2921,1,simulated
37147,2970,3,simulated
40298,108,1,simulated
20859,1382,1,simulated
3072,3422,1,simulated
16940,6790,1,simulated
24932,6737,1,simulated
44461,9883,1,simulated
1041,4840,4,simulated
2687,2529,4,simulated
12667,7157,0,simulated
35322,6842,0,simulated
1780,5972,2,simulated
13187,7871,4,simulated
16460,2081,0,simulated
20711,5732,3,simulated
22220,1576,0,simulated
5058,9466,0,simulated
18734,8751,0,simulated
19158,3967,4,simulated
35031,2183,3,simulated
19614,6586,2,simulated
43077,526,2,simulated
49545,9842,1,simulated
17493,3794,0,simulated
20747,5467,0,simulated
5189,4518,0,simulated
41571,3072,4,simulated
29681,147,1,simulated
37826,5783,3,simulated
36767,3696,3,simulated
8865,7881,1,simulated
36446,3356,2,simulated
5797,1876,2,simulated
47219,1872,0,simulated
39132,8720,1,simulated
8124,8319,0,simulated
8223,6430,3,simulated
24075,3621,4,simulated
46423,8357,2,simulated
29826,7357,3,simulated
36840,5128,1,simulated
41577,5848,1,simulated
2787,686,4,simulated
33639,6666,0,simulated
36965,2773,1,simulated
44565,1086,0,simulated
25989,1971,3,simulated
35508,3629,1,simulated
33709,1225,2,simulated
33109,9832,3,simulated
29716,1837,0,simulated
23807,5717,4,simulated
36902,8890,2,simulated
17044,1267,2,simulated
10226,225,4,simulated
9753,2161,2,simulated
3458,200,1,simulated
42617,1839,1,simulated
9242,8086,2,simulated
454,1320,0,simulated
9897,2691,3,simulated
21827,5401,1,simulated
10977,6268,1,simulated
48641,6923,1,simulated
33587,1118,1,simulated
4869,2251,1,simulated
16397,6882,1,simulated
31635,7043,1,simulated
12172,8314,0,simulated
24112,2669,0,simulated
33689,7444,0,simulated
21305,3320,2,simulated
42275,4500,3,simulated
39244,1843,1,simulated
28254,9682,2,simulated
30981,3298,0,simulated
2018,5152,0,simulated
7958,9928,4,simulated
48999,2218,2,simulated
42189,4048,0,simulated
4793,7079,2,simulated
13238,8316,3,simulated
16252,4316,0,simulated
19253,4799,1,simulated
10708,4925,0,simulated
34207,2949,2,simulated
28741,6338,2,simulated
3544,7725,1,simulated
44136,8323,1,simulated
48289,6539,2,simulated
39112,4902,4,simulated
35032,6051,1,simulated
42930,2310,2,simulated
212,3398,3,simulated
46578,9896,4,simulated
39796,6911,2,simulated
332,1059,2,simulated
23245,4493,0,simulated
8170,5846,0,simulated
22105,7761,4,simulated
41902,4046,3,simulated
14592,867,3,simulated
31712,7991,0,simulated
48894,683,1,simulated
728,2562,2,simulated
21360,9261,4,simulated
43823,5808,1,simulated
36012,1086,3,simulated
49801,934,4,simulated
37864,2748,1,simulated
46578,1775,3,simulated
22999,9292,0,simulated
10930,9189,2,simulated
14843,3817,1,simulated
23520,5973,0,simulated
17394,5938,3,simulated
34319,6341,2,simulated
8996,9505,1,simulated
28657,9442,0,simulated
47935,3296,2,simulated
40261,7747,0,simulated
45270,3052,0,simulated
15568,1578,2,simulated
28841,3827,0,simulated
23832,1068,3,simulated
13266,4036,0,simulated
5425,2489,0,simulated
20626,1720,3,simulated
14087,4468,3,simulated
29188,2418,0,simulated
35930,6712,0,simulated
20540,3879,1,simulated
25104,5800,0,simulated
27875,5415,0,simulated
9216,620,2,simulated
39386,2115,2,simulated
22045,5861,4,simulated
11927,2654,2,simulated
47861,9537,0,simulated
31502,3587,3,simulated
29775,1407,2,simulated
25009,2790,2,simulated
48929,4133,1,simulated
17561,1012,0,simulated
24341,9611,4,simulated
24977,9043,0,simulated
48407,1755,1,simulated
27627,7832,0,simulated
32721,65,0,simulated
35002,8531,1,simulated
4701,5492,0,simulated
43796,5754,0,simulated
7861,3402,2,simulated
7527,9376,2,simulated
38328,5822,0,simulated
39501,3685,0,simulated
2514,7972,0,simulated
7831,2626,3,simulated
14782,3854,3,simulated
7911,7214,0,simulated
15848,1853,2,simulated
5650,7569,2,simulated
9121,5659,4,simulated
1952,2942,0,simulated
10166,7709,3,simulated
14353,5553,0,simulated
9747,1049,4,simulated
43739,1368,2,simulated
28998,1700,2,simulated
41955,8912,0,simulated
24184,3146,1,simulated
8805,6201,0,simulated
27170,91,0,simulated
596,194,0,simulated
29593,6538,3,simulated
40644,4296,1,simulated
20824,1819,1,simulated
5973,8238,0,simulated
15883,4927,0,simulated
859,1237,2,simulated
5520,7005,1,simulated
23770,4254,0,simulated
25021,3756,1,simulated
42749,6608,4,simulated
37086,1281,1,simulated
19839,7085,0,simulated
44913,5679,0,simulated
12880,9949,2,simulated
33799,2282,1,simulated
42256,7326,1,simulated
24291,7574,3,simulated
46074,8207,2,simulated
10256,6740,1,simulated
1448,5798,3,simulated
43006,5143,4,simulated
29196,927,2,simulated
2851,697,3,simulated
28401,1233,0,simulated
11954,4131,0,simulated
40875,7874,2,simulated
23536,1263,3,simulated
10001,181,0,simulated
9504,7368,3,simulated
15494,8373,0,simulated
4056,9912,4,simulated
38171,5715,1,simulated
32409,9662,1,simulated
42050,5057,2,simulated
34441,653,3,simulated
28252,9533,0,simulated
4533,3251,2,simulated
4925,5245,2,simulated
48038,2992,0,simulated
12547,2120,0,simulated
26580,5448,0,simulated
6086,3960,0,simulated
12391,8088,3,simulated
13281,6230,3,simulated
24119,669,1,simulated
4865,2377,3,simulated
42085,8288,0,simulated
33990,3284,4,simulated
35629,6825,1,simulated
26850,6875,4,simulated
27567,6807,0,simulated
10703,6418,2,simulated
41197,8948,3,simulated
15386,2716,3,simulated
9337,7540,0,simulated
31226,9706,0,simulated
36022,2133,2,simulated
3783,2700,0,simulated
23342,7909,0,simulated
49919,4696,4,simulated
24095,2547,2,simulated
49112,999,3,simulated
23867,7649,2,simulated
19050,3315,2,simulated
42720,9825,2,simulated
30993,2064,4,simulated
49038,5888,4,simulated
14568,5609,4,simulated
44452,6325,0,simulated
3514,9052,0,simulated
49648,5511,2,simulated
13336,8482,1,simulated
44141,516,3,simulated
38591,3190,1,simulated
14838,9242,1,simulated
12123,8340,1,simulated
34841,2935,0,simulated
31008,8627,0,simulated
41298,4813,1,simulated
27685,1123,0,simulated
26394,8968,4,simulated
22755,5120,4,simulated
20800,286,2,simulated
38728,3679,0,simulated
9108,8253,1,simulated
5994,7192,3,simulated
30806,9809,2,simulated
28115,1250,2,simulated
37790,4715,0,simulated
46315,6179,0,simulated
42943,4047,0,simulated
16139,3261,2,simulated
44528,4555,2,simulated
9191,6984,1,simulated
26724,4879,3,simulated
12887,8484,3,simulated
16780,3194,3,simulated
28175,6455,2,simulated
29087,3749,4,simulated
17323,574,0,simulated
42597,832,0,simulated
35279,4007,3,simulated
18034,354,1,simulated
20075,2763,3,simulated
3436,7158,2,simulated
35970,780,0,simulated
28943,4096,1,simulated
29060,809,0,simulated
47922,3181,3,simulated
32827,6915,0,simulated
30298,6742,0,simulated
43891,3353,2,simulated
21323,2564,1,simulated
35740,7098,2,simulated
9720,4574,3,simulated
14018,5711,2,simulated
8315,7411,2,simulated
28296,452,0,simulated
9629,2832,0,simulated
42123,2553,3,simulated
11493,1708,1,simulated
36114,6895,0,simulated
15358,7233,4,simulated
33330,9230,4,simulated
20366,4827,4,simulated
39030,8318,0,simulated
1738,6928,2,simulated
9097,1457,1,simulated
19939,4299,2,simulated
12683,7703,1,simulated
27500,4596,0,simulated
44492,5436,1,simulated
44867,8415,0,simulated
41895,3732,3,simulated
46158,5597,1,simulated
41035,5450,0,simulated
295,7227,2,simulated
32537,2207,0,simulated
24597,644,0,simulated
32650,1727,2,simulated
11435,7532,0,simulated
38099,3940,0,simulated
4656,7799,2,simulated
17494,7470,1,simulated
46229,6364,0,simulated
3772,6310,0,simulated
8564,4035,4,simulated
17559,2205,2,simulated
33933,3832,0,simulated
42244,7515,0,simulated
26568,3065,3,simulated
32377,189,3,simulated
21923,8643,0,simulated
12389,8158,1,simulated
29333,5202,0,simulated
46738,9992,1,simulated
23496,3798,0,simulated
8435,8280,0,simulated
20992,7491,0,simulated
27473,3453,0,simulated
40031,1806,4,simulated
26850,7515,1,simulated
1542,1470,2,simulated
2766,5562,0,simulated
43075,8610,0,simulated
37260,2847,2,simulated
29284,8667,0,simulated
35852,4141,1,simulated
34626,8311,3,simulated
770,5615,3,simulated
17807,1215,4,simulated
24983,2034,3,simulated
2973,9612,0,simulated
18257,5039,2,simulated
38368,7931,4,simulated
18654,126,0,simulated
38044,6189,1,simulated
21134,5305,3,simulated
39340,3583,1,simulated
25758,7370,1,simulated
37841,3997,3,simulated
42400,4841,2,simulated
44014,4285,3,simulated
32070,5206,2,simulated
14707,8822,4,simulated
38232,2219,1,simulated
27910,8879,2,simulated
40219,7962,1,simulated
11096,8657,0,simulated
20344,4225,3,simulated
26470,3807,2,simulated
1314,2586,0,simulated
7848,7744,0,simulated
9167,1726,3,simulated
9931,4594,0,simulated
3286,8053,0,simulated
35864,6521,0,simulated
16705,262,0,simulated
18706,1785,1,simulated
556,3182,4,simulated
21324,5802,3,simulated
5433,6942,1,simulated
1387,610,1,simulated
44008,2773,0,simulated
10620,9888,2,simulated
6855,8555,3,simulated
42965,3503,3,simulated
48802,9733,2,simulated
7638,8055,2,simulated
21226,9764,0,simulated
45731,4734,4,simulated
26740,246,2,simulated
47709,2912,0,simulated
10619,1289,0,simulated
36562,5229,0,simulated
7374,8355,2,simulated
35282,921,3,simulated
20188,9774,4,simulated
2328,9085,4,simulated
32392,1129,1,simulated
41578,61,1,simulated
18550,6046,0,simulated
39221,5863,0,simulated
7643,3896,0,simulated
14436,3895,2,simulated
33761,5730,0,simulated
38193,1672,1,simulated
4382,9146,1,simulated
31048,5480,0,simulated
19559,5454,3,simulated
30783,1911,0,simulated
4783,3335,2,simulated
25882,8138,3,simulated
40229,8980,1,simulated
29410,2878,2,simulated
19463,8796,1,simulated
2984,7069,3,simulated
31934,4550,0,simulated
46951,4713,2,simulated
2524,3459,1,simulated
9678,5285,2,simulated
10293,4625,2,simulated
15090,1697,2,simulated
4582,4618,4,simulated
11908,6693,2,simulated
5610,6271,2,simulated
44144,5883,0,simulated
22937,8558,0,simulated
42726,6202,0,simulated
45724,3760,1,simulated
33989,7039,0,simulated
29507,1390,3,simulated
13164,7050,1,simulated
46058,4320,2,simulated
12538,3673,3,simulated
22420,9061,2,simulated
42579,3727,0,simulated
9456,5098,0,simulated
9064,9243,1,simulated
835,5274,0,simulated
32215,2473,0,simulated
27399,2409,0,simulated
34493,1675,2,simulated
2414,4187,2,simulated
9506,5643,2,simulated
37267,3612,2,simulated
2106,3038,1,simulated
2569,9143,1,simulated
42099,3748,0,simulated
49362,5193,3,simulated
37680,8895,2,simulated
49386,5427,1,simulated
33561,5325,1,simulated
14196,6724,0,simulated
46670,1290,0,simulated
15763,5498,1,simulated
41295,3967,0,simulated
15899,4850,0,simulated
21578,9131,0,simulated
1215,7825,2,simulated
20804,9883,0,simulated
48115,1302,0,simulated
23699,5921,0,simulated
32981,3546,0,simulated
1659,1279,3,simulated
12271,7078,0,simulated
46798,8549,2,simulated
37793,8315,0,simulated
45808,8506,2,simulated
22302,2319,1,simulated
5142,5302,2,simulated
38757,8832,1,simulated
13778,3151,1,simulated
38347,6202,3,simulated
29442,6069,2,simulated
47820,3578,1,simulated
28470,5917,3,simulated
3846,9633,3,simulated
44651,8750,4,simulated
23291,6864,0,simulated
47016,4094,0,simulated
30700,866,1,simulated
44253,8277,4,simulated
33147,519,1,simulated
3294,2540,4,simulated
44399,3357,2,simulated
46429,5169,0,simulated
16609,4935,3,simulated
738,2894,0,simulated
16620,7000,2,simulated
12471,7603,3,simulated
49864,6024,2,simulated
22373,1404,2,simulated
16118,7263,3,simulated
14780,5071,0,simulated
29295,527,1,simulated
21631,3763,1,simulated
40040,5154,0,simulated
49901,5878,1,simulated
12179,7382,2,simulated
19936,7180,0,simulated
47259,3757,3,simulated
22785,4767,4,simulated
23028,3894,3,simulated
31009,9456,3,simulated
46632,7240,2,simulated
1824,9020,1,simulated
