customer_id,age,annual_income,purchase_frequency,avg_order_value,tenure_months,customer_satisfaction,num_support_tickets,total_spend,days_since_last_purchase,device_type,region,membership_tier,churned,spend_per_purchase,avg_monthly_spend,customer_lifetime_value,engagement_score,churn_risk_score,recency_score,frequency_score,monetary_score,age_income_interaction,support_satisfaction,age_group,income_tier,device_type_Desktop,device_type_Mobile,device_type_Tablet,region_Central,region_East,region_North,region_South,region_West,membership_tier_Bronze,membership_tier_Gold,membership_tier_Platinum,membership_tier_Silver,age_group_18-25,age_group_26-35,age_group_36-50,age_group_51-65,age_group_65+,income_tier_Low,income_tier_Medium,income_tier_High,income_tier_Very High,device_type_target_encoded,region_target_encoded,membership_tier_target_encoded,age_group_target_encoded,income_tier_target_encoded,device_type_freq,region_freq,membership_tier_freq,age_group_freq,income_tier_freq,purchase_day,purchase_month,day_sin,day_cos,month_sin,month_cos
1670,44,200000,4,145,2,4.4,2,13230,9,Mobile,East,Bronze,0,3307.5,6615.0,13230,10.0,20,0.9048374180359595,1.6094379124341003,9.490317840042412,880.0,1.1999999999999993,36-50,Very High,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17163048965169106,0.17365878464276632,0.16906390002357935,0.156,0.5992,0.1981,0.3933,0.4241,0.25,0,12,0.0,1.0,-2.4492935982947064e-16,1.0
1671,35,23297,5,47,1,2.9,2,7201,1,Mobile,West,Platinum,0,1440.2,7201.0,7201,10.0,50,0.9889503892939223,1.791759469228055,8.882114044208821,81.5395,4.2,26-35,Medium,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0.17439919893190922,0.17435897435897435,0.14825306893295562,0.16300036062026685,0.1669421487603306,0.5992,0.195,0.1059,0.2773,0.1815,4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
1672,33,30590,2,144,8,4.2,3,3591,27,Mobile,East,Bronze,0,1795.5,448.88,3591,10.0,0,0.7408182206817179,1.0986122886681098,8.18646442942209,100.947,2.3999999999999995,26-35,Medium,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0.17439919893190922,0.17163048965169106,0.17365878464276632,0.16300036062026685,0.1669421487603306,0.5992,0.1981,0.3933,0.2773,0.1815,6,2,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
1673,33,20000,4,117,21,4.3,2,16212,1,Mobile,North,Bronze,0,4053.0,772.0,16212,10.0,0,0.9889503892939223,1.6094379124341003,9.69356866855007,66.0,1.4000000000000004,26-35,Low,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.17439919893190922,0.16658452439625432,0.17365878464276632,0.16300036062026685,0.17519623233908949,0.5992,0.2029,0.3933,0.2773,0.3185,1,7,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
1674,26,20000,6,10,6,3.3,2,18335,10,Desktop,Central,Silver,0,3055.83,3055.83,18335,5.1,0,0.8948393168143698,1.9459101490553132,9.816621619514466,52.0,3.4000000000000004,26-35,Low,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.15856095936042638,0.15396188565697091,0.17355643044619423,0.16300036062026685,0.17519623233908949,0.3002,0.1994,0.3048,0.2773,0.3185,4,10,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
1675,57,20000,5,176,20,4.3,4,9592,32,Mobile,North,Bronze,0,1918.4,479.6,9592,10.0,25,0.7007840105925328,1.791759469228055,9.168788944817948,114.0,2.8000000000000007,51-65,Low,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0.17439919893190922,0.16658452439625432,0.17365878464276632,0.17013086989992302,0.17519623233908949,0.5992,0.2029,0.3933,0.1299,0.3185,0,6,0.0,1.0,1.2246467991473532e-16,-1.0
1676,34,145093,4,125,1,3.5,3,26588,17,Tablet,Central,Silver,0,6647.0,26588.0,26588,10.0,20,0.8278784880832378,1.6094379124341003,10.188252875406508,493.3162,4.5,26-35,Very High,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.16401590457256462,0.15396188565697091,0.17355643044619423,0.16300036062026685,0.156,0.1006,0.1994,0.3048,0.2773,0.25,1,4,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998
1677,52,200000,6,95,84,2.8,0,38790,8,Mobile,South,Silver,0,6465.0,461.79,38790,10.0,30,0.914947228730031,1.9459101490553132,10.565943539941884,1040.0,0.0,51-65,Very High,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.17439919893190922,0.17644183773216032,0.17355643044619423,0.17013086989992302,0.156,0.5992,0.2046,0.3048,0.1299,0.25,4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
1678,56,20000,4,168,10,3.3,1,6844,51,Mobile,South,Silver,0,1711.0,684.4,6844,10.0,0,0.5674136687970038,1.6094379124341003,8.83127373772255,112.0,1.7000000000000002,51-65,Low,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0.17439919893190922,0.17644183773216032,0.17355643044619423,0.17013086989992302,0.17519623233908949,0.5992,0.2046,0.3048,0.1299,0.3185,3,1,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
1679,49,20000,4,53,86,2.7,1,19322,9,Desktop,East,Platinum,0,4830.5,224.67,19322,10.0,30,0.9048374180359595,1.6094379124341003,9.869051375215001,98.0,2.3,36-50,Low,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,0.15856095936042638,0.17163048965169106,0.14825306893295562,0.16906390002357935,0.17519623233908949,0.3002,0.1981,0.1059,0.4241,0.3185,5,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
1680,32,27541,6,84,18,4.3,1,13288,7,Desktop,North,Gold,0,2214.67,738.22,13288,10.0,0,0.925169997034202,1.9459101490553132,9.494691904331507,88.1312,0.7000000000000002,26-35,Medium,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.15856095936042638,0.16658452439625432,0.16173469387755102,0.16300036062026685,0.1669421487603306,0.3002,0.2029,0.196,0.2773,0.1815,1,1,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
1681,42,20000,4,10,15,4.0,1,7251,36,Tablet,West,Bronze,0,1812.75,483.4,7251,4.8,0,0.6703200460356393,1.6094379124341003,8.889032571874742,84.0,1.0,36-50,Low,False,False,True,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,0.16401590457256462,0.17435897435897435,0.17365878464276632,0.16906390002357935,0.17519623233908949,0.1006,0.195,0.3933,0.4241,0.3185,5,12,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
1682,37,22618,7,152,2,5.0,0,5953,51,Desktop,East,Gold,0,850.43,2976.5,5953,10.0,20,0.5674136687970038,2.0794415416798357,8.691818541575723,83.6866,0.0,36-50,Medium,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.15856095936042638,0.17163048965169106,0.16173469387755102,0.16906390002357935,0.1669421487603306,0.3002,0.1981,0.196,0.4241,0.1815,1,7,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388
1683,27,20000,7,13,2,3.4,0,12452,8,Tablet,Central,Bronze,0,1778.86,6226.0,12452,6.7,20,0.914947228730031,2.0794415416798357,9.429716836721148,54.0,0.0,26-35,Low,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,0.16401590457256462,0.15396188565697091,0.17365878464276632,0.16300036062026685,0.17519623233908949,0.1006,0.1994,0.3933,0.2773,0.3185,3,11,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384
1684,41,30487,6,48,17,3.9,1,43168,4,Mobile,South,Bronze,0,7194.67,2539.29,43168,10.0,0,0.9565287391030293,1.9459101490553132,10.672877924046807,124.9967,1.1,36-50,Medium,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.1669421487603306,0.5992,0.2046,0.3933,0.4241,0.1815,5,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
1685,23,20000,4,92,9,3.8,5,7198,23,Mobile,North,Gold,0,1799.5,799.78,7198,10.0,25,0.7744861083592839,1.6094379124341003,8.881697406469304,46.0,6.000000000000001,18-25,Low,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,0.17439919893190922,0.16658452439625432,0.16173469387755102,0.17580340264650285,0.17519623233908949,0.5992,0.2029,0.196,0.1587,0.3185,2,1,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
1686,52,21685,5,281,4,4.0,5,20339,15,Mobile,Central,Silver,0,4067.8,5084.75,20339,10.0,45,0.8464817248906141,1.791759469228055,9.920344669602551,112.762,5.0,51-65,Medium,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.17439919893190922,0.15396188565697091,0.17355643044619423,0.17013086989992302,0.1669421487603306,0.5992,0.1994,0.3048,0.1299,0.1815,0,2,0.0,1.0,0.8660254037844386,0.5000000000000001
1687,32,20000,5,45,3,3.9,5,17587,66,Desktop,Central,Silver,0,3517.4,5862.33,17587,10.0,45,0.4803053010897994,1.791759469228055,9.7749721303007,64.0,5.5,26-35,Low,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.15856095936042638,0.15396188565697091,0.17355643044619423,0.16300036062026685,0.17519623233908949,0.3002,0.1994,0.3048,0.2773,0.3185,2,11,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384
1688,40,27942,5,99,19,2.8,6,41009,10,Mobile,East,Bronze,1,8201.8,2158.37,0,10.0,55,0.8948393168143698,1.791759469228055,10.621571218386105,111.768,13.200000000000001,36-50,Medium,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,0.17439919893190922,0.17163048965169106,0.17365878464276632,0.16906390002357935,0.1669421487603306,0.5992,0.1981,0.3933,0.4241,0.1815,4,12,-0.433883739117558,-0.9009688679024191,-2.4492935982947064e-16,1.0
1689,41,200000,6,133,8,3.6,2,12313,36,Desktop,South,Bronze,0,2052.17,1539.12,12313,10.0,0,0.6703200460356393,1.9459101490553132,9.418492105471156,820.0,2.8,36-50,Very High,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.156,0.3002,0.2046,0.3933,0.4241,0.25,3,10,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
1690,34,20000,6,179,39,3.5,1,6709,97,Desktop,North,Silver,0,1118.17,172.03,6709,10.0,25,0.34035102149752716,1.9459101490553132,8.811354229965728,68.0,1.5,26-35,Low,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,0.15856095936042638,0.16658452439625432,0.17355643044619423,0.16300036062026685,0.17519623233908949,0.3002,0.2029,0.3048,0.2773,0.3185,2,3,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
1691,45,104547,8,156,2,5.0,1,19393,25,Desktop,West,Bronze,0,2424.12,9696.5,19393,10.0,20,0.7574651283969664,2.1972245773362196,9.872719018864492,470.4615,0.0,36-50,Very High,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.17435897435897435,0.17365878464276632,0.16906390002357935,0.156,0.3002,0.195,0.3933,0.4241,0.25,1,11,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
1692,32,92638,4,132,1,1.8,5,16088,7,Mobile,North,Silver,1,4022.0,16088.0,0,10.0,75,0.925169997034202,1.6094379124341003,9.685891087651035,296.4416,16.0,26-35,Very High,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,0.17439919893190922,0.16658452439625432,0.17355643044619423,0.16300036062026685,0.156,0.5992,0.2029,0.3048,0.2773,0.25,4,1,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
1693,48,151888,9,27,68,4.3,1,9002,20,Tablet,South,Bronze,0,1000.22,132.38,9002,10.0,0,0.8007374029168081,2.302585092994046,9.105313134108476,729.0624,0.7000000000000002,36-50,Very High,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.16401590457256462,0.17644183773216032,0.17365878464276632,0.16906390002357935,0.156,0.1006,0.2046,0.3933,0.4241,0.25,4,9,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16
1694,21,78058,11,88,1,5.0,0,7213,48,Desktop,North,Silver,0,655.73,7213.0,7213,10.0,20,0.5866462195100318,2.4849066497880004,8.883778861463485,163.9218,0.0,18-25,Very High,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,0.15856095936042638,0.16658452439625432,0.17355643044619423,0.17580340264650285,0.156,0.3002,0.2029,0.3048,0.1587,0.25,2,10,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
1695,39,53881,5,46,47,2.6,2,19795,30,Mobile,East,Bronze,0,3959.0,421.17,19795,10.0,30,0.7165313105737893,1.791759469228055,9.893235176071776,210.1359,4.8,36-50,High,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,0.17439919893190922,0.17163048965169106,0.17365878464276632,0.16906390002357935,0.174,0.5992,0.1981,0.3933,0.4241,0.25,2,8,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004
1696,61,97100,5,87,50,5.0,1,8667,23,Mobile,South,Bronze,0,1733.4,173.34,8667,10.0,0,0.7744861083592839,1.791759469228055,9.067393362656249,592.31,0.0,51-65,Very High,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0.17439919893190922,0.17644183773216032,0.17365878464276632,0.17013086989992302,0.156,0.5992,0.2046,0.3933,0.1299,0.25,3,5,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387
1697,25,20000,5,45,70,3.7,2,15861,0,Mobile,West,Gold,0,3172.2,226.59,15861,10.0,0,1.0,1.791759469228055,9.671681590643265,50.0,2.5999999999999996,18-25,Low,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,0.17439919893190922,0.17435897435897435,0.16173469387755102,0.17580340264650285,0.17519623233908949,0.5992,0.195,0.196,0.1587,0.3185,0,11,0.0,1.0,-0.5000000000000004,0.8660254037844384
1698,29,31072,2,41,16,3.3,1,21866,37,Mobile,Central,Gold,0,10933.0,1366.62,21866,10.0,0,0.6629132704784655,1.0986122886681098,9.992733930050322,90.1088,1.7000000000000002,26-35,Medium,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,0.17439919893190922,0.15396188565697091,0.16173469387755102,0.16300036062026685,0.1669421487603306,0.5992,0.1994,0.196,0.2773,0.1815,2,2,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
1699,44,200000,4,145,23,3.6,1,21324,51,Desktop,West,Bronze,0,5331.0,927.13,21324,10.0,0,0.5674136687970038,1.6094379124341003,9.96763537235988,880.0,1.4,36-50,Very High,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.17435897435897435,0.17365878464276632,0.16906390002357935,0.156,0.3002,0.195,0.3933,0.4241,0.25,6,5,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387
1700,40,73396,6,62,10,3.7,3,13357,6,Mobile,North,Bronze,0,2226.17,1335.7,13357,10.0,0,0.9355069850316178,1.9459101490553132,9.499870735285581,293.584,3.8999999999999995,36-50,Very High,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.16658452439625432,0.17365878464276632,0.16906390002357935,0.156,0.5992,0.2029,0.3933,0.4241,0.25,2,6,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0
1701,42,163607,3,61,85,3.8,4,13079,28,Desktop,East,Gold,0,4359.67,153.87,13079,10.0,25,0.7326324677392158,1.3862943611198906,9.47883962501119,687.1494,4.800000000000001,36-50,Very High,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.15856095936042638,0.17163048965169106,0.16173469387755102,0.16906390002357935,0.156,0.3002,0.1981,0.196,0.4241,0.25,5,1,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
1702,43,75623,6,17,31,2.3,1,11248,9,Mobile,East,Gold,1,1874.67,362.84,0,7.2,30,0.9048374180359595,1.9459101490553132,9.328034514792826,325.1789,2.7,36-50,Very High,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17163048965169106,0.16173469387755102,0.16906390002357935,0.156,0.5992,0.1981,0.196,0.4241,0.25,1,11,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
1703,45,103924,6,178,30,4.0,2,9236,1,Mobile,West,Bronze,0,1539.33,307.87,9236,10.0,0,0.9889503892939223,1.9459101490553132,9.13097243659261,467.658,2.0,36-50,Very High,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,0.17439919893190922,0.17435897435897435,0.17365878464276632,0.16906390002357935,0.156,0.5992,0.195,0.3933,0.4241,0.25,6,4,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998
1704,51,61298,2,181,10,1.8,3,26076,40,Mobile,North,Bronze,1,13038.0,2607.6,0,10.0,30,0.6411803884299546,1.0986122886681098,10.168808978749206,312.6198,9.600000000000001,51-65,High,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.17439919893190922,0.16658452439625432,0.17365878464276632,0.17013086989992302,0.174,0.5992,0.2029,0.3933,0.1299,0.25,6,9,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16
1705,42,71460,2,10,8,3.1,3,16300,29,Tablet,Central,Bronze,0,8150.0,2037.5,16300,3.6,0,0.7245371641800644,1.0986122886681098,9.69898173460629,300.132,5.699999999999999,36-50,Very High,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.16401590457256462,0.15396188565697091,0.17365878464276632,0.16906390002357935,0.156,0.1006,0.1994,0.3933,0.4241,0.25,5,2,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
1706,35,37030,7,224,19,3.2,6,7544,42,Mobile,Central,Silver,1,1077.71,397.05,0,10.0,25,0.6270890852730561,2.0794415416798357,8.928640371201949,129.605,10.799999999999999,26-35,High,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.17439919893190922,0.15396188565697091,0.17355643044619423,0.16300036062026685,0.174,0.5992,0.1994,0.3048,0.2773,0.25,5,5,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387
