visitor_id,age,ticket_type,visit_date,group_size,spend_amount,satisfaction_score,attractions_visited,time_spent_hours,return_visitor,feedback_text
14832,44,VIP,2064-08-09,1,29.056838612736232,4.3,2,4.67064625972858,0,Great day out
14833,65,Standard,2064-08-10,4,224.33334097699898,3.0,4,5.740160311240835,1,Expensive
14834,11,Standard,2064-08-11,1,155.18437738926946,4.0,3,5.330311703643712,0,Educational and fun
14835,31,Premium,2064-08-12,4,150.28575257788603,1.0,5,4.577510421115784,0,Too crowded
14836,60,Premium,2064-08-13,4,127.92532132757029,2.4,8,2.9544096440739356,0,Too crowded
14837,69,VIP,2064-08-14,2,55.86481482011184,4.4,2,3.3451992986669317,1,Amazing experience!
14838,29,Standard,2064-08-15,5,25.85188489538718,1.7,4,6.549109377564785,0,Expensive
14839,19,Premium,2064-08-16,4,193.68099935909248,2.3,6,5.819361744926132,0,Expensive
14840,17,VIP,2064-08-17,4,181.0691774004078,2.0,4,4.394524021890588,0,Too crowded
14841,24,VIP,2064-08-18,2,56.167622726871194,1.2,3,5.472368072991104,0,Expensive
14842,69,Premium,2064-08-19,3,50.230438399235815,1.4,5,2.2949953918571113,0,Too crowded
14843,49,Standard,2064-08-20,2,10.0,4.2,7,6.85506594883442,1,Amazing experience!
14844,67,Premium,2064-08-21,2,41.31440802442266,4.1,4,7.369989240678301,0,Too crowded
14845,60,Standard,2064-08-22,1,49.648307781046455,3.6,2,4.319843093025445,0,Educational and fun
14846,61,Premium,2064-08-23,1,78.50514804426922,3.1,2,2.5109442803624193,0,Educational and fun
14847,55,Standard,2064-08-24,4,69.58822801106076,3.4,1,3.409132070229424,0,Expensive
14848,45,Standard,2064-08-25,1,59.016124760946276,4.9,4,8.147569511319602,1,Expensive
14849,35,Standard,2064-08-26,4,23.960418298467275,3.5,3,3.7196370851408593,0,Animals were active
14850,17,Standard,2064-08-27,2,133.30278799100822,3.6,1,4.775453415737023,1,Too crowded
14851,68,Standard,2064-08-28,1,30.614499186139877,4.3,3,4.517844247583318,0,Animals were active
14852,22,Standard,2064-08-29,2,500.0,3.9,5,4.6439720178903325,1,Great day out
14853,15,Annual Pass,2064-08-30,4,10.0,2.7,2,3.036853416721826,1,Expensive
14854,51,Premium,2064-08-31,1,12.079320087298065,2.0,5,4.5729743943175905,0,Educational and fun
14855,39,Annual Pass,2064-09-01,1,24.934645349473627,3.9,7,6.44576888751789,0,Educational and fun
14856,5,Standard,2064-09-02,5,31.23625005225172,2.3,3,5.527018131942065,0,Expensive
14857,18,Premium,2064-09-03,1,194.56242255662858,4.3,3,4.466809100401078,1,Too crowded
14858,60,Standard,2064-09-04,2,69.55563850896498,2.4,5,3.936116334343422,0,Expensive
14859,23,Premium,2064-09-05,1,10.0,3.2,5,5.33415632906137,1,Educational and fun
14860,55,Premium,2064-09-06,3,171.54894202226077,1.5,4,1.5794691355941546,0,Amazing experience!
14861,13,Standard,2064-09-07,2,88.91947236317282,1.5,2,2.028475642112572,0,Amazing experience!
14862,28,Premium,2064-09-08,5,290.61612683023657,1.3,5,4.953158273425822,0,Too crowded
14863,34,Premium,2064-09-09,1,113.80917356963332,4.5,6,2.5650700209808415,0,Animals were active
14864,17,Premium,2064-09-10,4,106.49709077846217,1.7,2,3.1965131349496967,0,Expensive
14865,7,Annual Pass,2064-09-11,3,274.4139253052994,3.5,4,6.260463903632131,0,Educational and fun
14866,35,Premium,2064-09-12,1,62.132228882480945,2.1,3,4.958163460063903,0,Too crowded
14867,66,Standard,2064-09-13,1,135.6882657374179,4.1,7,3.620907414873989,0,Educational and fun
14868,18,VIP,2064-09-14,3,107.60310056666249,1.3,2,4.730804919445266,1,Amazing experience!
14869,20,Standard,2064-09-15,3,66.21394223431476,2.5,4,3.9033818689323105,1,Educational and fun
14870,38,Standard,2064-09-16,4,75.34126009604273,3.4,1,4.248166359289522,1,Animals were active
14871,69,Premium,2064-09-17,2,110.74217201360088,4.4,5,3.9303797887099403,1,Expensive
14872,35,Premium,2064-09-18,3,38.54676368070185,2.3,4,1.9780120447208445,0,Expensive
14873,26,Premium,2064-09-19,1,117.72929599703104,3.8,6,4.839619089210109,0,Too crowded
14874,56,Standard,2064-09-20,5,10.0,3.6,3,5.07520863566509,1,Too crowded
14875,20,Standard,2064-09-21,4,71.68565432628705,1.2,1,3.959490320345718,0,Too crowded
14876,14,VIP,2064-09-22,1,10.598237586177998,1.9,4,3.738232437077987,1,Educational and fun
14877,54,Standard,2064-09-23,4,29.084469205035596,3.7,3,2.0307262598680773,0,Too crowded
14878,19,Premium,2064-09-24,4,19.998202222723723,2.5,5,4.550644426860276,0,Educational and fun
14879,40,Standard,2064-09-25,4,25.532172805558172,4.0,5,4.796840409740781,0,Expensive
14880,45,Annual Pass,2064-09-26,4,10.0,3.5,4,4.905945340165714,1,Educational and fun
14881,38,Premium,2064-09-27,2,11.190178651884207,4.4,5,3.759135296549417,0,Too crowded
14882,8,Premium,2064-09-28,1,23.41386460112156,4.4,3,3.516213156820256,0,Great day out
14883,68,Premium,2064-09-29,4,12.775421026554223,2.0,2,8.487619941513632,0,Animals were active
14884,37,Annual Pass,2064-09-30,3,10.0,4.5,2,2.764090497482746,0,Animals were active
14885,27,Standard,2064-10-01,1,32.83415181499648,3.1,5,2.021825614745065,0,Educational and fun
14886,48,Standard,2064-10-02,3,134.0033861183102,1.9,1,2.832822510972113,0,Animals were active
14887,46,Standard,2064-10-03,2,28.5499098741184,3.5,4,5.960967091074515,1,Too crowded
14888,20,Premium,2064-10-04,3,92.96348223322498,4.9,3,1.0,1,Animals were active
14889,26,Premium,2064-10-05,2,67.02388834700716,1.8,1,2.427330258022157,1,Expensive
14890,45,Standard,2064-10-06,1,10.0,2.6,3,3.180107822297213,0,Educational and fun
14891,35,Standard,2064-10-07,1,227.14312823604618,1.7,5,1.1430067296858564,0,Expensive
14892,33,Standard,2064-10-08,3,126.42959478731781,2.2,4,3.854853258244376,0,Amazing experience!
14893,33,VIP,2064-10-09,3,13.534153980029973,3.3,5,4.263683250264044,1,Animals were active
14894,56,Standard,2064-10-10,5,10.0,4.4,5,1.0,1,Too crowded
14895,25,VIP,2064-10-11,1,139.4104639941722,2.5,1,2.3007646957275076,0,Expensive
14896,20,VIP,2064-10-12,1,155.96914292242562,2.7,5,4.1048152544441034,1,Animals were active
14897,55,VIP,2064-10-13,1,183.82769264530884,4.6,1,3.1193374299776067,0,Great day out
14898,32,Standard,2064-10-14,4,80.62906094791313,2.4,2,4.84144913309229,0,Educational and fun
14899,52,Annual Pass,2064-10-15,4,194.94375141533894,3.1,4,1.0,1,Amazing experience!
14900,13,Standard,2064-10-16,1,10.0,3.3,3,2.311517370492005,1,Too crowded
14901,64,Standard,2064-10-17,2,73.49838947062295,2.5,3,6.325237886479297,0,Expensive
14902,34,Standard,2064-10-18,6,124.56303075963513,4.2,3,5.182646349227172,0,Too crowded
14903,36,Standard,2064-10-19,2,58.39744061195827,4.0,4,3.4252308656085333,0,Amazing experience!
14904,32,Premium,2064-10-20,2,13.4026008927955,1.2,3,3.854939886204769,1,Expensive
14905,29,Standard,2064-10-21,1,74.65679805613276,1.3,3,2.694111216821494,0,Amazing experience!
14906,32,Premium,2064-10-22,1,110.67530912945409,2.4,5,4.348825831325553,1,Educational and fun
14907,20,Standard,2064-10-23,1,11.282991322687712,3.9,2,1.5875493084107228,1,Animals were active
14908,17,Premium,2064-10-24,3,246.3576063917672,4.1,5,4.079578594491883,0,Too crowded
14909,15,VIP,2064-10-25,3,210.9187667913844,3.6,2,1.0,0,Expensive
14910,29,Premium,2064-10-26,6,32.16130856370758,2.1,3,5.283795260522812,1,Too crowded
14911,14,Premium,2064-10-27,7,32.27434876375046,2.6,5,5.210480519579972,1,Educational and fun
14912,26,Premium,2064-10-28,1,62.44972899978235,3.9,1,6.140817435536603,1,Animals were active
14913,54,Annual Pass,2064-10-29,5,337.9347306053834,1.7,1,3.3361291008827365,1,Educational and fun
14914,46,Standard,2064-10-30,1,93.3634454657131,1.8,6,4.403596521995268,1,Great day out
14915,53,Standard,2064-10-31,1,149.87110501509244,2.9,4,5.682789073475359,0,Great day out
14916,37,Standard,2064-11-01,2,117.3472891848006,2.0,3,3.7254288365488906,1,Amazing experience!
14917,29,Annual Pass,2064-11-02,4,17.23775878077309,1.2,1,4.9981168597961165,1,Too crowded
14918,19,VIP,2064-11-03,1,10.0,4.5,2,3.586290087157106,0,Amazing experience!
14919,48,Standard,2064-11-04,3,13.860328963610085,4.4,5,5.505252110327509,0,Expensive
14920,38,Standard,2064-11-05,1,119.01981059244135,1.9,3,3.2087433226560993,0,Expensive
14921,65,VIP,2064-11-06,3,59.66136099711836,4.0,3,2.5776448745230605,0,Educational and fun
14922,23,Standard,2064-11-07,3,475.0344455249286,3.7,2,4.407288738481384,1,Animals were active
14923,50,Standard,2064-11-08,1,10.0,3.3,4,2.4239038513859956,0,Animals were active
14924,65,Standard,2064-11-09,2,258.74434659285606,1.9,4,3.3273699495197957,0,Animals were active
14925,44,Standard,2064-11-10,2,10.0,2.0,6,2.886478756464191,0,Amazing experience!
14926,21,Premium,2064-11-11,1,24.557584624957492,4.0,7,2.9603586076945767,0,Too crowded
14927,30,Standard,2064-11-12,4,70.85156490454386,4.2,8,4.801397720482781,0,Too crowded
14928,14,Premium,2064-11-13,2,20.693120378914518,1.6,4,5.803052955505713,1,Amazing experience!
14929,12,Standard,2064-11-14,2,106.87230737044565,1.9,1,3.8812409211154084,0,Expensive
14930,62,Standard,2064-11-15,1,10.0,1.7,5,4.768187781823316,1,Expensive
14931,57,Standard,2064-11-16,1,97.40253512167187,1.9,5,1.5523643554723874,0,Too crowded
14932,6,Standard,2064-11-17,3,96.04919764916816,2.1,4,4.507448789253166,1,Great day out
14933,40,Standard,2064-11-18,5,149.3515619240311,3.3,10,3.8865733583309066,1,Expensive
14934,10,Premium,2064-11-19,4,56.12177530383842,1.9,2,1.2482505179940304,0,Educational and fun
14935,31,Standard,2064-11-20,1,56.393249572512126,2.3,3,4.644559315445664,1,Great day out
14936,59,Standard,2064-11-21,1,10.0,2.3,5,3.0676071001975704,0,Expensive
14937,46,Standard,2064-11-22,3,10.0,3.7,5,2.012184121846689,0,Educational and fun
14938,50,Standard,2064-11-23,5,92.37474533226346,3.9,3,4.878143818553281,0,Amazing experience!
14939,28,VIP,2064-11-24,3,121.24628065034194,3.8,2,1.6319401489552132,1,Educational and fun
14940,51,Premium,2064-11-25,3,17.13756071070748,4.1,5,2.128375471591489,1,Too crowded
14941,6,Standard,2064-11-26,3,120.47353160942129,1.5,2,6.184351076194188,1,Too crowded
14942,60,Standard,2064-11-27,3,73.42219448520211,3.9,5,5.750399552163056,1,Expensive
14943,60,Standard,2064-11-28,1,105.58284073983197,3.1,6,1.9510574649916412,1,Too crowded
14944,31,Standard,2064-11-29,4,10.0,3.0,10,1.8400190374811034,1,Amazing experience!
14945,46,Standard,2064-11-30,2,212.36738624404347,4.8,2,1.9851762907578228,0,Animals were active
14946,53,Premium,2064-12-01,2,10.0,2.4,4,3.0835893437729527,1,Expensive
14947,17,VIP,2064-12-02,1,55.6266805785857,3.1,5,5.1532890718784365,0,Expensive
14948,19,VIP,2064-12-03,1,77.83234588565385,2.1,2,1.0,0,Educational and fun
14949,40,Standard,2064-12-04,3,13.47230591038203,3.0,3,3.9851310918251106,0,Educational and fun
14950,52,Standard,2064-12-05,5,176.50365901991532,1.5,3,2.081285908109406,0,Educational and fun
14951,32,Premium,2064-12-06,2,84.10635778725242,1.7,8,6.5495305284725145,0,Amazing experience!
14952,57,Standard,2064-12-07,1,73.88802702951152,3.6,6,4.086630296198572,1,Amazing experience!
14953,27,Standard,2064-12-08,3,297.6499466241363,2.3,10,1.9487812417958628,0,Great day out
14954,62,VIP,2064-12-09,3,80.21608221784561,1.5,3,5.633147283287565,1,Expensive
14955,68,VIP,2064-12-10,4,286.98304296206976,4.6,4,3.1009251111918914,0,Amazing experience!
14956,24,Annual Pass,2064-12-11,3,67.71621260534803,3.7,4,4.687639472803831,1,Too crowded
14957,49,Standard,2064-12-12,4,10.0,1.5,2,3.5950577411346862,0,Amazing experience!
14958,52,Standard,2064-12-13,4,94.1397351431563,2.1,2,1.0,0,Expensive
14959,65,Annual Pass,2064-12-14,3,61.1703666756807,2.3,3,3.1393684222441554,0,Educational and fun
14960,17,Premium,2064-12-15,1,34.28931340402839,2.6,3,4.493312616153997,0,Amazing experience!
14961,66,Premium,2064-12-16,5,16.130031519656686,3.9,4,5.0310811682884555,1,Expensive
14962,36,Premium,2064-12-17,2,10.0,4.0,3,3.7887581904175427,0,Educational and fun
14963,60,Premium,2064-12-18,2,10.0,2.8,6,2.816073657378272,0,Educational and fun
14964,25,Standard,2064-12-19,3,72.32208379941012,3.3,5,3.908945618460205,1,Great day out
14965,46,VIP,2064-12-20,6,168.65506515863677,1.9,4,1.9878484636298568,0,Amazing experience!
14966,38,Premium,2064-12-21,2,10.0,1.8,4,3.214208480175061,0,Great day out
14967,19,Premium,2064-12-22,1,88.5917534128094,2.3,8,1.0,0,Expensive
14968,32,Annual Pass,2064-12-23,1,25.714537179374858,4.3,7,1.0,0,Animals were active
14969,47,Premium,2064-12-24,4,66.86749756969252,3.8,4,2.3596306745608127,1,Amazing experience!
14970,11,Standard,2064-12-25,5,10.0,3.4,6,4.095027839497104,0,Educational and fun
14971,58,Standard,2064-12-26,2,90.71647316324385,3.5,3,3.4060596741165066,1,Educational and fun
14972,53,VIP,2064-12-27,1,10.0,1.8,8,4.960815733609149,0,Educational and fun
14973,13,VIP,2064-12-28,4,44.27355774514007,4.8,4,6.097889488348366,1,Educational and fun
14974,60,Premium,2064-12-29,3,126.42308493574401,3.7,4,4.652167499362581,1,Educational and fun
14975,54,Standard,2064-12-30,1,10.0,4.6,6,5.096330075374361,0,Great day out
14976,36,Premium,2064-12-31,1,225.10906111240837,3.5,2,6.575308584190765,1,Animals were active
14977,37,Premium,2065-01-01,3,185.27731029193362,4.9,4,1.9521151941183543,0,Expensive
14978,16,Standard,2065-01-02,3,10.0,4.4,2,5.413733772246189,1,Animals were active
14979,31,Standard,2065-01-03,2,124.6819400360836,1.4,6,6.425934414728774,1,Educational and fun
14980,6,Premium,2065-01-04,1,86.2644245786802,1.4,4,1.9750148939120757,1,Great day out
14981,17,Premium,2065-01-05,1,17.29619271883938,1.5,4,5.058060372451417,0,Great day out
14982,13,Premium,2065-01-06,1,30.099720157371202,1.8,5,3.2377498249022008,1,Educational and fun
14983,15,Standard,2065-01-07,1,10.0,4.5,4,2.5431860666729715,1,Too crowded
14984,67,Standard,2065-01-08,5,105.80782211781276,3.2,3,5.017537464680103,1,Too crowded
14985,26,Standard,2065-01-09,3,10.0,2.8,2,5.101137350107657,0,Animals were active
14986,31,VIP,2065-01-10,4,10.0,3.4,1,5.656963798246856,0,Expensive
14987,36,Standard,2065-01-11,2,70.68749090906532,2.4,4,2.2454747061476406,0,Educational and fun
14988,52,Annual Pass,2065-01-12,1,29.569221509799732,4.8,6,2.4161352526622157,1,Expensive
14989,16,VIP,2065-01-13,3,122.76400125911628,3.3,1,3.4798415981911512,0,Animals were active
14990,23,Premium,2065-01-14,1,33.7027523593608,3.4,1,3.7329219193936916,0,Great day out
14991,32,Standard,2065-01-15,2,10.0,4.9,3,2.5592305782916096,0,Animals were active
14992,23,VIP,2065-01-16,5,10.0,3.7,2,4.119272505418647,1,Great day out
14993,40,Standard,2065-01-17,4,32.80831093616931,1.3,5,5.692338078573577,1,Animals were active
14994,23,VIP,2065-01-18,2,10.0,2.4,10,1.092288579650416,0,Amazing experience!
14995,58,Annual Pass,2065-01-19,3,332.5909031122481,3.1,3,7.228837671087785,0,Animals were active
14996,33,Premium,2065-01-20,1,10.0,1.7,8,4.883280082561039,0,Amazing experience!
14997,41,Standard,2065-01-21,2,88.5159691882833,1.9,5,3.707404152957309,1,Amazing experience!
14998,9,Standard,2065-01-22,3,18.21597706647167,2.3,3,5.736312628971043,0,Great day out
14999,59,Standard,2065-01-23,1,25.802974995263014,1.3,3,3.853521356305514,0,Expensive
15000,39,VIP,2065-01-24,7,37.33113834230146,3.7,2,6.441231462658513,1,Great day out
15001,14,Premium,2065-01-25,3,10.0,1.3,5,3.4583219571278994,1,Educational and fun
15002,7,Standard,2065-01-26,3,153.75740780837125,1.4,3,3.6077249183037963,1,Amazing experience!
15003,11,Standard,2065-01-27,2,34.8579298658645,3.7,3,2.5049920582345573,1,Great day out
15004,29,Standard,2065-01-28,2,26.950318394298797,1.4,3,6.498441975926407,0,Great day out
15005,21,Standard,2065-01-29,3,32.22604690664931,2.7,4,2.868379395003806,0,Great day out
15006,28,Premium,2065-01-30,1,104.99011164685675,1.1,6,2.2964009441147653,0,Amazing experience!
15007,24,VIP,2065-01-31,7,96.68175690108393,1.0,3,4.076263903307478,0,Animals were active
15008,35,Standard,2065-02-01,3,10.0,1.8,5,3.1916200869688884,1,Expensive
15009,23,Standard,2065-02-02,4,28.381708531426085,2.4,3,5.248201839591893,1,Amazing experience!
15010,34,Standard,2065-02-03,3,70.01442625189989,4.5,3,5.698162651921548,0,Great day out
15011,65,Standard,2065-02-04,1,57.033899163941946,1.5,3,1.5747708474136095,0,Great day out
15012,29,Standard,2065-02-05,5,66.26962116645232,3.0,1,3.8756922041262074,0,Too crowded
15013,52,Annual Pass,2065-02-06,2,17.45392060487244,4.4,4,5.326570820479112,0,Amazing experience!
15014,20,Premium,2065-02-07,1,44.616381723819636,4.0,6,5.08098182108466,0,Educational and fun
15015,33,Annual Pass,2065-02-08,1,54.598570253887154,4.0,5,4.117893495564357,0,Animals were active
15016,41,Standard,2065-02-09,3,80.06800003335299,2.1,6,2.8760678667881354,1,Amazing experience!
15017,12,Annual Pass,2065-02-10,2,11.905640420520216,4.8,3,2.667985766397509,0,Too crowded
15018,19,Standard,2065-02-11,4,10.0,2.6,3,4.618116112826644,1,Expensive
15019,54,Standard,2065-02-12,1,39.83790542018902,2.7,4,5.940209368006908,0,Educational and fun
15020,67,VIP,2065-02-13,3,273.89667717764655,1.7,2,3.582578805969633,1,Educational and fun
15021,20,Annual Pass,2065-02-14,4,102.5952626120814,1.5,2,5.035241881268925,1,Too crowded
15022,20,VIP,2065-02-15,2,10.0,3.4,4,6.566919833010837,0,Too crowded
15023,61,Premium,2065-02-16,2,139.89164329546884,2.0,2,2.9654311128888198,0,Animals were active
15024,12,Annual Pass,2065-02-17,3,63.056853801595096,2.1,4,5.0742557194849365,0,Great day out
15025,19,Standard,2065-02-18,1,255.05227817458513,1.9,3,3.652809055028339,0,Amazing experience!
15026,10,Standard,2065-02-19,3,157.03044901300865,1.2,5,1.073029093405295,0,Expensive
15027,20,Annual Pass,2065-02-20,2,58.42437818191479,4.4,6,2.558269972403144,0,Educational and fun
15028,5,Standard,2065-02-21,1,169.45307779932162,1.8,5,3.8241089991296855,0,Expensive
15029,23,Premium,2065-02-22,2,23.063861233254404,2.5,4,4.610508494360303,0,Amazing experience!
15030,53,Standard,2065-02-23,1,28.876075444940707,2.5,3,3.2089035790189357,0,Animals were active
15031,44,Standard,2065-02-24,3,16.168638436899705,4.7,5,3.2961561975325613,1,Animals were active
15032,47,Standard,2065-02-25,2,19.4097451640468,1.6,4,3.7120625934013747,0,Amazing experience!
15033,18,Annual Pass,2065-02-26,2,23.890616307792506,3.0,1,2.3425287126010734,1,Too crowded
15034,38,Premium,2065-02-27,3,44.53899141401831,1.3,5,4.156672736361426,0,Too crowded
15035,61,Standard,2065-02-28,2,45.238102870137865,4.1,8,2.87814981634663,0,Animals were active
15036,62,Standard,2065-03-01,3,195.16896730720546,1.7,7,2.26679796434282,1,Amazing experience!
15037,5,Standard,2065-03-02,2,39.814700188902876,2.8,3,4.055324732814997,0,Animals were active
15038,11,Annual Pass,2065-03-03,2,53.480745652510336,1.3,4,3.3311574157988124,1,Too crowded
15039,68,Standard,2065-03-04,2,29.15304381496918,2.4,5,7.100768059148991,1,Animals were active
15040,50,VIP,2065-03-05,3,85.94053248330162,3.9,5,3.6819132487680224,0,Too crowded
15041,42,Standard,2065-03-06,1,78.83937445654509,3.4,6,3.8343121330955525,0,Amazing experience!
15042,31,Standard,2065-03-07,4,35.88392573956859,4.5,7,1.746176968850003,0,Amazing experience!
15043,67,Premium,2065-03-08,7,10.0,4.3,4,1.939803292931856,1,Expensive
15044,22,Standard,2065-03-09,3,11.384027606453927,1.2,4,4.8123333841934794,1,Amazing experience!
15045,61,Premium,2065-03-10,3,125.02572688049845,2.0,4,4.76821083091066,1,Great day out
15046,6,Premium,2065-03-11,1,27.545838272401475,3.4,5,4.11864343941006,0,Great day out
